country_code,year,value
STP,2000,60.791666666666664
STP,2001,60.764583333333334
STP,2002,60.7375
STP,2003,60.71041666666667
STP,2004,60.68333333333332
STP,2005,60.65625
STP,2006,60.62916666666667
STP,2007,60.60208333333333
STP,2008,60.575
STP,2009,60.547916666666666
STP,2010,60.520833333333336
STP,2011,59.875
STP,2012,59.229166666666664
STP,2013,58.58333333333333
STP,2014,57.9375
STP,2015,57.291666666666664
STP,2016,56.64583333333333
STP,2017,56.0
STP,2018,55.35416666666666
STP,2019,54.708333333333336
STP,2020,54.0625
STP,2021,53.41666666666666
STP,2022,52.770833333333336
STP,2023,52.125
SUR,1990,95.80623622767793
SUR,1991,95.78333388678581
SUR,1992,95.76043154589368
SUR,1993,95.73752920500156
SUR,1994,95.71462686410945
SUR,1995,95.69172452321732
SUR,1996,95.66882218232519
SUR,1997,95.64591984143308
SUR,1998,95.62301750054095
SUR,1999,95.60011515964882
SUR,2000,95.5772128187567
SUR,2001,95.5516626283327
SUR,2002,95.52611243790872
SUR,2003,95.50056224748474
SUR,2004,95.47501205706072
SUR,2005,95.44946186663672
SUR,2006,95.42391167621275
SUR,2007,95.39836148578875
SUR,2008,95.37281129536476
SUR,2009,95.34726110494076
SUR,2010,95.32171091451677
SUR,2011,95.26166391736817
SUR,2012,95.20161692021955
SUR,2013,95.14156992307095
SUR,2014,95.08152292592233
SUR,2015,95.02147592877374
SUR,2016,94.95076277068733
SUR,2017,94.90528206108111
SUR,2018,94.82902399456324
SUR,2019,94.75270362570349
SUR,2020,94.67644555918564
SUR,2021,94.60014575009872
SUR,2022,94.52387397706565
SUR,2023,94.44758351333
SVK,1993,39.545925155925154
SVK,1994,39.54370062370062
SVK,1995,39.54147609147609
SVK,1996,39.53925155925156
SVK,1997,39.53702702702703
SVK,1998,39.5348024948025
SVK,1999,39.53257796257796
SVK,2000,39.53035343035343
SVK,2001,39.56465696465696
SVK,2002,39.598960498960494
SVK,2003,39.6250259821243
SVK,2004,39.667567567567566
SVK,2005,39.7018711018711
SVK,2006,39.73617463617463
SVK,2007,39.77047817047817
SVK,2008,39.8047817047817
SVK,2009,39.847369515491785
SVK,2010,39.88085088686032
SVK,2011,39.899309599068374
SVK,2012,39.91528031941441
SVK,2013,39.93125103976044
SVK,2014,39.953868552412644
SVK,2015,39.96817936025956
SVK,2016,40.00353577371049
SVK,2017,40.056156405990016
SVK,2018,40.056156405990016
SVK,2019,40.056156405990016
SVK,2020,40.056156405990016
SVK,2021,40.056156405990016
SVK,2022,40.056156405990016
SVK,2023,40.056156405990016
SVN,1992,59.43396226415094
SVN,1993,59.65739821251241
SVN,1994,59.88083416087389
SVN,1995,60.104270109235344
SVN,1996,60.32770605759682
SVN,1997,60.55114200595829
SVN,1998,60.77457795431977
SVN,1999,60.99801390268124
SVN,2000,61.2214498510427
SVN,2001,61.29096325719961
SVN,2002,61.3604766633565
SVN,2003,61.42999006951341
SVN,2004,61.4995034756703
SVN,2005,61.56901688182721
SVN,2006,61.6385302879841
SVN,2007,61.70804369414101
SVN,2008,61.75854503578838
SVN,2009,61.82926466062405
SVN,2010,61.897529062552735
SVN,2011,61.908071081107906
SVN,2012,61.91892066297026
SVN,2013,61.94637537239325
SVN,2014,61.95630585898709
SVN,2015,61.958237764737426
SVN,2016,61.859298977261446
SVN,2017,61.769978299839615
SVN,2018,61.67438072346596
SVN,2019,61.57307165133788
SVN,2020,61.47225919230846
SVN,2021,61.371114002502935
SVN,2022,61.27019228859181
SVN,2023,61.174893838933166
SWE,1990,68.89335854079532
SWE,1991,68.91790807525021
SWE,1992,68.94245760970512
SWE,1993,68.96700714416002
SWE,1994,68.99155667861491
SWE,1995,69.01610621306983
SWE,1996,69.04065574752472
SWE,1997,69.06520528197963
SWE,1998,69.08975481643454
SWE,1999,69.11430435088944
SWE,2000,69.13885388534435
SWE,2001,69.11675930433493
SWE,2002,69.09466472332552
SWE,2003,69.07257014231611
SWE,2004,69.05047556130668
SWE,2005,69.02838098029727
SWE,2006,69.00628639928786
SWE,2007,68.98419181827845
SWE,2008,68.96209723726903
SWE,2009,68.94000265625962
SWE,2010,68.91790807525021
SWE,2011,68.8722459411641
SWE,2012,68.82658380707797
SWE,2013,68.78092167299185
SWE,2014,68.73525953890574
SWE,2015,68.69449813537894
SWE,2016,68.69449813537894
SWE,2017,68.69449813537894
SWE,2018,68.69449813537894
SWE,2019,68.69966607739147
SWE,2020,68.69966607739147
SWE,2021,68.69966607739147
SWE,2022,68.69966607739147
SWE,2023,68.70135291084539
SWZ,1990,26.81046511627907
SWZ,1991,26.881046511627904
SWZ,1992,26.951627906976743
SWZ,1993,27.022209302325578
SWZ,1994,27.092790697674417
SWZ,1995,27.16337209302326
SWZ,1996,27.23395348837209
SWZ,1997,27.304534883720933
SWZ,1998,27.375116279069772
SWZ,1999,27.445697674418607
SWZ,2000,27.516279069767442
SWZ,2001,27.58691860465116
SWZ,2002,27.65755813953489
SWZ,2003,27.728197674418603
SWZ,2004,27.798837209302324
SWZ,2005,27.869476744186052
SWZ,2006,27.940116279069766
SWZ,2007,28.01075581395349
SWZ,2008,28.08139534883721
SWZ,2009,28.152034883720926
SWZ,2010,28.222674418604655
SWZ,2011,28.29325581395349
SWZ,2012,28.36383720930232
SWZ,2013,28.434418604651164
SWZ,2014,28.505
SWZ,2015,28.575581395348838
SWZ,2016,28.646511627906975
SWZ,2017,28.716860465116277
SWZ,2018,28.78720930232558
SWZ,2019,28.857558139534884
SWZ,2020,28.92790697674419
SWZ,2021,28.998255813953488
SWZ,2022,29.068604651162794
SWZ,2023,29.138953488372092
SXM,2011,10.882352941176471
SXM,2012,10.882352941176471
SXM,2013,10.882352941176471
SXM,2014,10.882352941176471
SXM,2015,10.882352941176471
SXM,2016,10.882352941176471
SXM,2017,10.882352941176471
SXM,2018,10.882352941176471
SXM,2019,10.882352941176471
SXM,2020,10.882352941176471
SXM,2021,10.882352941176471
SXM,2022,10.882352941176471
SXM,2023,10.882352941176471
SYC,1990,73.26086956521739
SYC,1991,73.26086956521739
SYC,1992,73.26086956521739
SYC,1993,73.26086956521739
SYC,1994,73.26086956521739
SYC,1995,73.26086956521739
SYC,1996,73.26086956521739
SYC,1997,73.26086956521739
SYC,1998,73.26086956521739
SYC,1999,73.26086956521739
SYC,2000,73.26086956521739
SYC,2001,73.26086956521739
SYC,2002,73.26086956521739
SYC,2003,73.26086956521739
SYC,2004,73.26086956521739
SYC,2005,73.26086956521739
SYC,2006,73.26086956521739
SYC,2007,73.26086956521739
SYC,2008,73.26086956521739
SYC,2009,73.26086956521739
SYC,2010,73.26086956521739
SYC,2011,73.26086956521739
SYC,2012,73.26086956521739
SYC,2013,73.26086956521739
SYC,2014,73.26086956521739
SYC,2015,73.26086956521739
SYC,2016,73.26086956521739
SYC,2017,73.26086956521739
SYC,2018,73.26086956521739
SYC,2019,73.26086956521739
SYC,2020,73.26086956521739
SYC,2021,73.26086956521739
SYC,2022,73.26086956521739
SYC,2023,73.26086956521739
SYR,1990,2.0245946240069648
SYR,1991,2.0572423549896617
SYR,1992,2.089890085972358
SYR,1993,2.122537816955055
SYR,1994,2.155185547937752
SYR,1995,2.1878332789204484
SYR,1996,2.2204810099031453
SYR,1997,2.253128740885842
SYR,1998,2.2857764718685383
SYR,1999,2.318424202851235
SYR,2000,2.351071933833932
SYR,2001,2.3837196648166286
SYR,2002,2.4163673957993255
SYR,2003,2.451549648673675
SYR,2004,2.4845018249169253
SYR,2005,2.5171869041782426
SYR,2006,2.5490388280782006
SYR,2007,2.5815726421258987
SYR,2008,2.6142452624700505
SYR,2009,2.646917882814202
SYR,2010,2.67973642650983
SYR,2011,2.712410826117737
SYR,2012,2.745085225725644
SYR,2013,2.7777596253335513
SYR,2014,2.8104340249414586
SYR,2015,2.8431084245493654
SYR,2016,2.8431084245493654
SYR,2017,2.8431084245493654
SYR,2018,2.8431084245493654
SYR,2019,2.8431084245493654
SYR,2020,2.8431084245493654
SYR,2021,2.8431084245493654
SYR,2022,2.8426727658879267
SYR,2023,2.8431084245493654
TCA,1990,11.073684210526316
TCA,1991,11.073684210526316
TCA,1992,11.073684210526316
TCA,1993,11.073684210526316
TCA,1994,11.073684210526316
TCA,1995,11.073684210526316
TCA,1996,11.073684210526316
TCA,1997,11.073684210526316
TCA,1998,11.073684210526316
TCA,1999,11.073684210526316
TCA,2000,11.073684210526316
TCA,2001,11.073684210526316
TCA,2002,11.073684210526316
TCA,2003,11.073684210526316
TCA,2004,11.073684210526316
TCA,2005,11.073684210526316
TCA,2006,11.073684210526316
TCA,2007,11.073684210526316
TCA,2008,11.073684210526316
TCA,2009,11.073684210526316
TCA,2010,11.073684210526316
TCA,2011,11.073684210526316
TCA,2012,11.073684210526316
TCA,2013,11.073684210526316
TCA,2014,11.073684210526316
TCA,2015,11.073684210526316
TCA,2016,11.073684210526316
TCA,2017,11.073684210526316
TCA,2018,11.073684210526316
TCA,2019,11.073684210526316
TCA,2020,11.073684210526316
TCA,2021,11.073684210526316
TCA,2022,11.073684210526316
TCA,2023,11.073684210526316
TCD,1990,5.344663278271919
TCD,1991,5.314723634053367
TCD,1992,5.284783989834816
TCD,1993,5.254844345616264
TCD,1994,5.224904701397713
TCD,1995,5.194965057179162
TCD,1996,5.16502541296061
TCD,1997,5.135085768742059
TCD,1998,5.105146124523507
TCD,1999,5.0752064803049555
TCD,2000,5.0452668360864035
TCD,2001,4.979907878017789
TCD,2002,4.9145489199491745
TCD,2003,4.849189961880559
