country_code,year,value
AFG,1960,285352.0
AFG,1961,300359.0
AFG,1962,316177.0
AFG,1963,332829.0
AFG,1964,350382.0
AFG,1965,368809.0
AFG,1966,388232.0
AFG,1967,408087.0
AFG,1968,428363.0
AFG,1969,449585.0
AFG,1970,471891.0
AFG,1971,495303.0
AFG,1972,528508.0
AFG,1973,573161.0
AFG,1974,621656.0
AFG,1975,674254.0
AFG,1976,731385.0
AFG,1977,793178.0
AFG,1978,860289.0
AFG,1979,932388.0
AFG,1980,977824.0
AFG,1981,1025339.0
AFG,1982,1075233.0
AFG,1983,1127555.0
AFG,1984,1182500.0
AFG,1985,1239961.0
AFG,1986,1300299.0
AFG,1987,1358525.0
AFG,1988,1419444.0
AFG,1989,1482916.0
AFG,1990,1549320.0
AFG,1991,1618697.0
AFG,1992,1691283.0
AFG,1993,1766910.0
AFG,1994,1846031.0
AFG,1995,1928694.0
AFG,1996,2015181.0
AFG,1997,2105292.0
AFG,1998,2199565.0
AFG,1999,2298059.0
AFG,2000,2401109.0
AFG,2001,2508477.0
AFG,2002,2620804.0
AFG,2003,2738161.0
AFG,2004,2834061.0
AFG,2005,2905178.0
AFG,2006,2978181.0
AFG,2007,3053018.0
AFG,2008,3129844.0
AFG,2009,3208383.0
AFG,2010,3289005.0
AFG,2011,3371653.0
AFG,2012,3456496.0
AFG,2013,3543232.0
AFG,2014,3632269.0
AFG,2015,3723543.0
AFG,2016,3817241.0
AFG,2017,3913297.0
AFG,2018,4011770.0
AFG,2019,4114030.0
AFG,2020,4221532.0
AFG,2021,4335770.0
AFG,2022,4457882.0
AFG,2023,4588666.0
AFG,2024,4728384.0
AFG,2025,4877024.0
AGO,1960,219427.0
AGO,1961,233134.0
AGO,1962,251373.0
AGO,1963,271039.0
AGO,1964,292274.0
AGO,1965,315108.0
AGO,1966,339760.0
AGO,1967,366341.0
AGO,1968,395043.0
AGO,1969,425905.0
AGO,1970,459225.0
AGO,1971,488590.0
AGO,1972,514050.0
AGO,1973,540761.0
AGO,1974,568901.0
AGO,1975,598504.0
AGO,1976,629692.0
AGO,1977,662412.0
AGO,1978,696882.0
AGO,1979,733145.0
AGO,1980,771349.0
AGO,1981,811430.0
AGO,1982,853654.0
AGO,1983,898124.0
AGO,1984,964072.0
AGO,1985,1034661.0
AGO,1986,1110527.0
AGO,1987,1191955.0
AGO,1988,1279479.0
AGO,1989,1373162.0
AGO,1990,1473848.0
AGO,1991,1581917.0
AGO,1992,1698075.0
AGO,1993,1822407.0
AGO,1994,1940528.0
AGO,1995,2066306.0
AGO,1996,2200426.0
AGO,1997,2342847.0
AGO,1998,2494701.0
AGO,1999,2656398.0
AGO,2000,2828820.0
AGO,2001,3011913.0
AGO,2002,3207133.0
AGO,2003,3415007.0
AGO,2004,3636670.0
AGO,2005,3872050.0
AGO,2006,4123021.0
AGO,2007,4390259.0
AGO,2008,4675223.0
AGO,2009,4977823.0
AGO,2010,5300466.0
AGO,2011,5644022.0
AGO,2012,6010365.0
AGO,2013,6399381.0
AGO,2014,6789357.0
AGO,2015,7023206.0
AGO,2016,7265449.0
AGO,2017,7515345.0
AGO,2018,7774200.0
AGO,2019,8044735.0
AGO,2020,8329798.000000001
AGO,2021,8631876.0
AGO,2022,8952496.0
AGO,2023,9292336.0
AGO,2024,9651032.0
AGO,2025,10027897.0
ALB,1960,134761.0
ALB,1961,137714.0
ALB,1962,139561.0
ALB,1963,141434.0
ALB,1964,143334.0
ALB,1965,145255.0
ALB,1966,147203.0
ALB,1967,149178.0
ALB,1968,151183.0
ALB,1969,153497.0
ALB,1970,156734.0
ALB,1971,160040.0
ALB,1972,163420.0
ALB,1973,166862.0
ALB,1974,170381.0
ALB,1975,173975.0
ALB,1976,177649.0
ALB,1977,181391.0
ALB,1978,185217.0
ALB,1979,189123.0
ALB,1980,193644.0
ALB,1981,198261.0
ALB,1982,202994.0
ALB,1983,207840.0
ALB,1984,212809.0
ALB,1985,217882.0
ALB,1986,223084.0
ALB,1987,228410.0
ALB,1988,233870.0
ALB,1989,239852.0
ALB,1990,247270.0
ALB,1991,254918.0
ALB,1992,262814.0
ALB,1993,270931.0
ALB,1994,279311.0
ALB,1995,287950.0
ALB,1996,296869.0
ALB,1997,306038.0
ALB,1998,315503.0
ALB,1999,325262.0
ALB,2000,335336.0
ALB,2001,344700.0
ALB,2002,351285.0
ALB,2003,357995.0
ALB,2004,364843.0
ALB,2005,371803.0
ALB,2006,378905.0
ALB,2007,386143.0
ALB,2008,393529.0
ALB,2009,401036.0
ALB,2010,408697.0
ALB,2011,416504.0
ALB,2012,424471.0
ALB,2013,432590.0
ALB,2014,440865.0
ALB,2015,449298.0
ALB,2016,457892.0
ALB,2017,466651.0
ALB,2018,475577.0
ALB,2019,484624.0
ALB,2020,493712.0
ALB,2021,502734.0
ALB,2022,511559.0
ALB,2023,520059.0
ALB,2024,528127.0
ALB,2025,535702.0
ARE,1960,33559.0
ARE,1961,35339.0
ARE,1962,37216.0
ARE,1963,39192.0
ARE,1964,41277.0
ARE,1965,43466.0
ARE,1966,45774.0
ARE,1967,48205.0
ARE,1968,52483.0
ARE,1969,61840.0
ARE,1970,72880.0
ARE,1971,85892.0
ARE,1972,101250.0
ARE,1973,119300.0
ARE,1974,140599.0
ARE,1975,165701.0
ARE,1976,186982.0
ARE,1977,201914.0
ARE,1978,218062.0
ARE,1979,235501.0
ARE,1980,254361.0
ARE,1981,272033.0
ARE,1982,288602.0
ARE,1983,306179.0
ARE,1984,324854.0
ARE,1985,344611.0
ARE,1986,366485.0
ARE,1987,390561.0
ARE,1988,416255.0
ARE,1989,443562.0
ARE,1990,472701.0
ARE,1991,503755.0
ARE,1992,536895.0
ARE,1993,572116.0
ARE,1994,609701.0
ARE,1995,649755.0
ARE,1996,693758.0
ARE,1997,741762.0
ARE,1998,793160.0
ARE,1999,848120.0
ARE,2000,906971.0
ARE,2001,969728.0
ARE,2002,1036922.0
ARE,2003,1108773.0
ARE,2004,1185712.0
ARE,2005,1267755.0
ARE,2006,1365099.0
ARE,2007,1477773.0
ARE,2008,1599922.0
ARE,2009,1731789.0
ARE,2010,1874729.0
ARE,2011,1969843.0
ARE,2012,2069924.0
ARE,2013,2174793.0
ARE,2014,2285131.0
ARE,2015,2401067.0
ARE,2016,2522885.0
ARE,2017,2650883.0
ARE,2018,2785376.0
ARE,2019,2833079.0
ARE,2020,2878344.0
ARE,2021,2921376.0
ARE,2022,2964382.0
ARE,2023,3007583.0
ARE,2024,3051016.0
ARE,2025,3094643.0
ARG,1960,6761837.0
ARG,1961,6919245.0
ARG,1962,7071464.0
ARG,1963,7227032.0
ARG,1964,7386244.0
ARG,1965,7548511.0
ARG,1966,7714574.0
ARG,1967,7884290.0
ARG,1968,8057981.0
ARG,1969,8235004.999999999
ARG,1970,8416170.0
ARG,1971,8566128.0
ARG,1972,8707088.0
ARG,1973,8849971.0
ARG,1974,8995400.0
ARG,1975,9143219.0
ARG,1976,9293676.0
ARG,1977,9446184.0
ARG,1978,9601411.0
ARG,1979,9759188.0
ARG,1980,9919781.0
ARG,1981,10049398.0
ARG,1982,10165869.0
ARG,1983,10283689.0
ARG,1984,10403040.0
ARG,1985,10523442.0
ARG,1986,10645407.0
ARG,1987,10768785.0
ARG,1988,10893766.0
ARG,1989,11019848.0
ARG,1990,11147566.0
ARG,1991,11276696.0
ARG,1992,11407033.0
ARG,1993,11538512.0
ARG,1994,11671691.0
ARG,1995,11806407.0
ARG,1996,11942867.0
ARG,1997,12080522.0
ARG,1998,12219957.0
ARG,1999,12361001.0
ARG,2000,12503871.0
ARG,2001,12647992.0
ARG,2002,12808282.0
ARG,2003,12979730.0
ARG,2004,13153713.0
ARG,2005,13329540.0
ARG,2006,13507965.0
ARG,2007,13688779.0
ARG,2008,13872267.0
ARG,2009,14057699.0
ARG,2010,14245871.0
ARG,2011,14364449.0
ARG,2012,14449088.0
ARG,2013,14533991.0
ARG,2014,14619510.0
ARG,2015,14705533.0
ARG,2016,14792181.0
ARG,2017,14879100.0
ARG,2018,14966530.0
ARG,2019,15057273.0
ARG,2020,15153729.0
ARG,2021,15257673.0
ARG,2022,15369919.0
ARG,2023,15490415.0
ARG,2024,15618288.0
ARG,2025,15752275.0
ARM,1960,537759.0
ARM,1961,558120.0
ARM,1962,579282.0
ARM,1963,601247.0
ARM,1964,624076.0
ARM,1965,647706.0
ARM,1966,672265.0
ARM,1967,697755.0
ARM,1968,724248.0
ARM,1969,751671.0
ARM,1970,778158.0
ARM,1971,803112.0
ARM,1972,828904.0
ARM,1973,855448.0
ARM,1974,882882.0
ARM,1975,911195.0
ARM,1976,940457.0
ARM,1977,970575.0
ARM,1978,1001700.0
ARM,1979,1026030.0
ARM,1980,1041587.0
ARM,1981,1057335.0
ARM,1982,1073344.0
ARM,1983,1089596.0
ARM,1984,1106116.0
ARM,1985,1122840.0
ARM,1986,1139841.0
ARM,1987,1157099.0
ARM,1988,1174643.0
ARM,1989,1181040.0
ARM,1990,1174524.0
ARM,1991,1168044.0
ARM,1992,1161591.0
ARM,1993,1155191.0
ARM,1994,1148818.0
ARM,1995,1142480.0
ARM,1996,1136168.0
ARM,1997,1129908.0
ARM,1998,1123674.0
ARM,1999,1117475.0
ARM,2000,1111301.0
ARM,2001,1105179.0
ARM,2002,1100296.0
ARM,2003,1095897.0
ARM,2004,1091510.0
ARM,2005,1087153.0
ARM,2006,1082807.0
ARM,2007,1078479.0
ARM,2008,1074162.0
ARM,2009,1069873.0
ARM,2010,1065597.0
ARM,2011,1061337.0
ARM,2012,1062281.0
ARM,2013,1065265.0
ARM,2014,1068261.0
ARM,2015,1071265.0
ARM,2016,1074282.0
ARM,2017,1077299.0
ARM,2018,1080324.0
ARM,2019,1083323.0
ARM,2020,1086275.0
ARM,2021,1089181.0
ARM,2022,1092028.0
ARM,2023,1094813.0
ARM,2024,1097542.0
ARM,2025,1100237.0
AUS,1960,2134673.0
AUS,1961,2183523.0
AUS,1962,2233459.0
AUS,1963,2284537.0
AUS,1964,2336856.0
AUS,1965,2390224.0
AUS,1966,2445016.0
AUS,1967,2549933.0
AUS,1968,2659506.0
AUS,1969,2773466.0
AUS,1970,2892477.0
AUS,1971,3016037.0
AUS,1972,3041223.0
AUS,1973,3066549.0
AUS,1974,3092121.0
AUS,1975,3117906.0
AUS,1976,3143945.0
AUS,1977,3170608.0
AUS,1978,3197534.0
AUS,1979,3224688.0
AUS,1980,3252111.0
AUS,1981,3279743.0
AUS,1982,3317267.0
AUS,1983,3355221.0
AUS,1984,3393661.0
AUS,1985,3432435.0
AUS,1986,3471704.0
AUS,1987,3511087.0
AUS,1988,3550973.0
AUS,1989,3591200.0
AUS,1990,3631940.0
AUS,1991,3673110.0
AUS,1992,3709165.0
AUS,1993,3745472.0
AUS,1994,3782186.0
AUS,1995,3819260.0
AUS,1996,3856593.0
AUS,1997,3837252.0
AUS,1998,3817981.0
AUS,1999,3798807.0
AUS,2000,3779704.0
AUS,2001,3760877.0
AUS,2002,3789046.0
AUS,2003,3817426.0
AUS,2004,3846058.0
AUS,2005,3874825.0
AUS,2006,3903942.0
AUS,2007,3967807.0
AUS,2008,4032807.0
AUS,2009,4098688.0
AUS,2010,4165739.0
AUS,2011,4233904.0
AUS,2012,4309560.0
AUS,2013,4386354.0
AUS,2014,4464625.0
AUS,2015,4544293.0
AUS,2016,4625496.0
AUS,2017,4708150.0
AUS,2018,4792281.0
AUS,2019,4870388.0
AUS,2020,4967733.0
AUS,2021,5061439.0
AUS,2022,5150766.0
AUS,2023,5235407.0
AUS,2024,5315600.0
AUS,2025,5391886.0
AUT,1960,1626724.0
AUT,1961,1627354.0
AUT,1962,1626595.0
AUT,1963,1625837.0
AUT,1964,1625077.0
AUT,1965,1624321.0
AUT,1966,1623563.0
AUT,1967,1622806.0
AUT,1968,1622048.0
AUT,1969,1621293.0
AUT,1970,1620537.0
AUT,1971,1618638.0
AUT,1972,1609553.0
AUT,1973,1600544.0
AUT,1974,1591573.0
AUT,1975,1582652.0
AUT,1976,1573769.0
AUT,1977,1564960.0
AUT,1978,1556188.0
AUT,1979,1547466.0
AUT,1980,1538780.0
AUT,1981,1531462.0
AUT,1982,1532310.0
AUT,1983,1533157.0
AUT,1984,1534007.0
AUT,1985,1534855.0
AUT,1986,1535704.0
AUT,1987,1536554.0
AUT,1988,1537405.0
AUT,1989,1538255.0
AUT,1990,1539106.0
AUT,1991,1539980.0
AUT,1992,1541006.0
AUT,1993,1542030.0
AUT,1994,1543055.0
AUT,1995,1544082.0
AUT,1996,1545111.0
AUT,1997,1546137.0
AUT,1998,1547166.0
AUT,1999,1548195.0
AUT,2000,1549227.0
AUT,2001,1552880.0
AUT,2002,1574455.0
AUT,2003,1596329.0
AUT,2004,1618539.0
AUT,2005,1640995.0
AUT,2006,1656806.0
AUT,2007,1670919.0
AUT,2008,1690624.0
AUT,2009,1710506.0
AUT,2010,1730649.0
AUT,2011,1751030.0
AUT,2012,1771680.0
AUT,2013,1792515.0
AUT,2014,1813624.0
AUT,2015,1834982.0
AUT,2016,1856622.0
AUT,2017,1878456.0
AUT,2018,1900547.0
AUT,2019,1915338.0
AUT,2020,1929944.0
AUT,2021,1944910.0
AUT,2022,1960023.0
AUT,2023,1975271.0
AUT,2024,1990487.0
AUT,2025,2005497.0
AZE,1960,1005297.0
AZE,1961,1029427.0
AZE,1962,1054171.0
AZE,1963,1079510.0
AZE,1964,1105494.0
AZE,1965,1132029.0
AZE,1966,1159239.0
AZE,1967,1187103.0
AZE,1968,1215677.0
AZE,1969,1244857.0
AZE,1970,1274298.0
AZE,1971,1303852.0
AZE,1972,1334134.0
AZE,1973,1365033.0
AZE,1974,1396692.0
AZE,1975,1429085.0
AZE,1976,1462275.0
AZE,1977,1496142.0
AZE,1978,1530841.0
AZE,1979,1557576.0
AZE,1980,1574287.0
AZE,1981,1591131.0
AZE,1982,1608178.0
AZE,1983,1625408.0
AZE,1984,1642846.0
AZE,1985,1660424.0
AZE,1986,1678213.0
AZE,1987,1696194.0
AZE,1988,1714392.0
AZE,1989,1727104.0
AZE,1990,1733452.0
AZE,1991,1739823.0
AZE,1992,1746226.0
AZE,1993,1752636.0
AZE,1994,1759077.0
AZE,1995,1765543.0
AZE,1996,1772041.0
AZE,1997,1778545.0
AZE,1998,1785082.0
AZE,1999,1793936.0
AZE,2000,1805977.0
AZE,2001,1818065.0
AZE,2002,1830251.0
AZE,2003,1842519.0
AZE,2004,1854885.0
AZE,2005,1867301.0
AZE,2006,1884268.0
AZE,2007,1905967.0
AZE,2008,1945022.0
AZE,2009,2002541.0
AZE,2010,2061843.0
AZE,2011,2104671.0
AZE,2012,2129670.0
AZE,2013,2154896.0
AZE,2014,2180456.0
AZE,2015,2206320.0
AZE,2016,2232526.0
AZE,2017,2258971.0
AZE,2018,2285729.0
AZE,2019,2313138.0
AZE,2020,2341443.0
AZE,2021,2370776.0
AZE,2022,2401108.0
AZE,2023,2432304.0
AZE,2024,2464162.0
AZE,2025,2496495.0
BDI,1960,45564.0
BDI,1961,49768.0
BDI,1962,54367.0
BDI,1963,59390.0
BDI,1964,64886.0
BDI,1965,70873.0
BDI,1966,75187.0
BDI,1967,79555.0
BDI,1968,84183.0
BDI,1969,89066.0
BDI,1970,94240.0
BDI,1971,100027.0
BDI,1972,106179.0
BDI,1973,112690.0
BDI,1974,119610.0
BDI,1975,126956.0
BDI,1976,134763.0
BDI,1977,143027.0
BDI,1978,151811.0
BDI,1979,161134.0
BDI,1980,167212.0
BDI,1981,172952.0
BDI,1982,178897.0
BDI,1983,185047.0
BDI,1984,191417.0
BDI,1985,197988.0
BDI,1986,204794.0
BDI,1987,211834.0
BDI,1988,219126.0
BDI,1989,226648.0
BDI,1990,234439.0
BDI,1991,242570.0
BDI,1992,251006.0
BDI,1993,259710.0
BDI,1994,268729.0
BDI,1995,278062.0
BDI,1996,287732.0
BDI,1997,297710.0
BDI,1998,308048.0
BDI,1999,318746.0
BDI,2000,329831.0
BDI,2001,341269.0
BDI,2002,353120.0
BDI,2003,365383.0
BDI,2004,388036.0
BDI,2005,412026.0
BDI,2006,437535.0
BDI,2007,464623.0
BDI,2008,493430.0
BDI,2009,523935.0
BDI,2010,556326.0
BDI,2011,590719.0
BDI,2012,627239.0
BDI,2013,666016.0
BDI,2014,707191.0
BDI,2015,750911.0
BDI,2016,797334.0
BDI,2017,846627.0
BDI,2018,898968.0
BDI,2019,954424.0
BDI,2020,1012996.0
BDI,2021,1074642.0
BDI,2022,1139265.0
BDI,2023,1206767.0
BDI,2024,1277050.0
BDI,2025,1350147.0
BEL,1960,1484676.0
BEL,1961,1491853.0
BEL,1962,1499611.0
BEL,1963,1507950.0
BEL,1964,1516347.0
BEL,1965,1524767.0
BEL,1966,1533246.0
BEL,1967,1541772.0
BEL,1968,1550357.0
BEL,1969,1558966.0
BEL,1970,1567635.0
BEL,1971,1576190.0
BEL,1972,1584639.0
BEL,1973,1593109.0
BEL,1974,1601636.0
BEL,1975,1610209.0
BEL,1976,1618840.0
BEL,1977,1627493.0
BEL,1978,1636205.0
BEL,1979,1644963.0
BEL,1980,1653780.0
BEL,1981,1660926.0
BEL,1982,1664730.0
BEL,1983,1668543.0
BEL,1984,1672369.0
BEL,1985,1676195.0
BEL,1986,1680034.0
BEL,1987,1683882.0
BEL,1988,1687744.0
BEL,1989,1691604.0
BEL,1990,1695478.0
BEL,1991,1699362.0
BEL,1992,1703259.0
BEL,1993,1707155.0
BEL,1994,1711065.0
BEL,1995,1714984.0
BEL,1996,1728342.0
BEL,1997,1741767.0
BEL,1998,1755315.0
BEL,1999,1768968.0
BEL,2000,1782747.0
BEL,2001,1796594.0
BEL,2002,1810568.0
BEL,2003,1824651.0
BEL,2004,1838864.0
BEL,2005,1853147.0
BEL,2006,1867561.0
BEL,2007,1882088.0
BEL,2008,1896747.0
BEL,2009,1911480.0
BEL,2010,1926348.0
BEL,2011,1941332.0
BEL,2012,1956453.0
BEL,2013,1971650.0
BEL,2014,1986986.0
BEL,2015,2002441.0
BEL,2016,2018038.0
BEL,2017,2033713.0
BEL,2018,2049510.0
BEL,2019,2065284.0
BEL,2020,2080788.0
BEL,2021,2095688.0
BEL,2022,2109631.0
BEL,2023,2121992.0
BEL,2024,2132178.0
BEL,2025,2141515.0
BEN,1960,73080.0
BEN,1961,77928.0
BEN,1962,85036.0
BEN,1963,92962.0
BEN,1964,101640.0
BEN,1965,111100.0
BEN,1966,120007.0
BEN,1967,129628.0
BEN,1968,140036.0
BEN,1969,151247.0
BEN,1970,163372.0
BEN,1971,176470.0
BEN,1972,190638.0
BEN,1973,205900.0
BEN,1974,222408.0
BEN,1975,240239.0
BEN,1976,259527.0
BEN,1977,280304.0
BEN,1978,302776.0
BEN,1979,323820.0
BEN,1980,337106.0
BEN,1981,350898.0
BEN,1982,365275.0
BEN,1983,380240.0
BEN,1984,395841.0
BEN,1985,412036.0
BEN,1986,428918.0
BEN,1987,446491.0
BEN,1988,464809.0
BEN,1989,483826.0
BEN,1990,503649.0
BEN,1991,524284.0
BEN,1992,541575.0
BEN,1993,553242.0
BEN,1994,565177.0
BEN,1995,577370.0
BEN,1996,589843.0
BEN,1997,602550.0
BEN,1998,615549.0
BEN,1999,628829.0
BEN,2000,642413.0
BEN,2001,656253.0
BEN,2002,665557.0
BEN,2003,666784.0
BEN,2004,668016.0
BEN,2005,669246.0
BEN,2006,670480.0
BEN,2007,671716.0
BEN,2008,672957.0
BEN,2009,674196.0
BEN,2010,675440.0
BEN,2011,676685.0
BEN,2012,677935.0
BEN,2013,679183.0
BEN,2014,708578.0
BEN,2015,757922.0
BEN,2016,810702.0
BEN,2017,867158.0
BEN,2018,927545.0
BEN,2019,991000.0
BEN,2020,1056440.0
BEN,2021,1122713.0
BEN,2022,1188736.0
BEN,2023,1252890.0
BEN,2024,1314916.0
BEN,2025,1375217.0
BFA,1960,59126.0
BFA,1961,63090.0
BFA,1962,67325.0
BFA,1963,71845.0
BFA,1964,76676.0
BFA,1965,81816.0
BFA,1966,87309.0
BFA,1967,93170.0
BFA,1968,99434.0
BFA,1969,107102.0
BFA,1970,115374.0
BFA,1971,124284.0
BFA,1972,133897.0
BFA,1973,144223.0
BFA,1974,155361.0
BFA,1975,167360.0
BFA,1976,182337.0
BFA,1977,200214.0
BFA,1978,219871.0
BFA,1979,241459.0
BFA,1980,265200.0
BFA,1981,291201.0
BFA,1982,319792.0
BFA,1983,351190.0
BFA,1984,385721.0
BFA,1985,423537.0
BFA,1986,452238.0
BFA,1987,472181.0
BFA,1988,493032.0
BFA,1989,514742.0
BFA,1990,537441.0
BFA,1991,561141.0
BFA,1992,585920.0
BFA,1993,611721.0
BFA,1994,638696.0
BFA,1995,666861.0
BFA,1996,696309.0
BFA,1997,739213.0
BFA,1998,795344.0
BFA,1999,855737.0
BFA,2000,920808.0
BFA,2001,990628.0
BFA,2002,1065850.0
BFA,2003,1146783.0
BFA,2004,1233987.0
BFA,2005,1327553.0
BFA,2006,1428359.0
BFA,2007,1514246.0
BFA,2008,1586762.0
BFA,2009,1662536.0
BFA,2010,1742041.0
BFA,2011,1825349.0
BFA,2012,1912763.0
BFA,2013,2004106.0
BFA,2014,2099945.0
BFA,2015,2200368.0
BFA,2016,2305593.0
BFA,2017,2415851.0
BFA,2018,2531381.0
BFA,2019,2652720.0
BFA,2020,2780331.0
BFA,2021,2914619.0
BFA,2022,3055788.0
BFA,2023,3203923.0
BFA,2024,3358934.0
BFA,2025,3520821.0
BGD,1960,507921.0
BGD,1961,543565.0
BGD,1962,602546.0
BGD,1963,667926.0
BGD,1964,740506.0
BGD,1965,820740.0
BGD,1966,909796.0
BGD,1967,1008515.0
BGD,1968,1118104.0
BGD,1969,1239251.0
BGD,1970,1373718.0
BGD,1971,1522776.0
BGD,1972,1688248.0
BGD,1973,1871169.0
BGD,1974,2056298.0
BGD,1975,2221055.0
BGD,1976,2399267.0
BGD,1977,2591228.0
BGD,1978,2798845.0
BGD,1979,3023097.0
BGD,1980,3265663.0
BGD,1981,3519136.0
BGD,1982,3775135.0
BGD,1983,4049756.0
BGD,1984,4344775.0
BGD,1985,4660384.0
BGD,1986,4999402.0
BGD,1987,5363083.0
BGD,1988,5753775.0
BGD,1989,6171735.0
BGD,1990,6620697.0
BGD,1991,7041281.0
BGD,1992,7344419.0
BGD,1993,7659719.0
BGD,1994,7989018.0
BGD,1995,8332474.0
BGD,1996,8691200.0
BGD,1997,9064318.0
BGD,1998,9454003.0
BGD,1999,9860440.0
BGD,2000,10284947.0
BGD,2001,10695828.0
BGD,2002,11083051.0
BGD,2003,11484292.0
BGD,2004,11900642.0
BGD,2005,12330879.0
BGD,2006,12777296.0
BGD,2007,13239874.0
BGD,2008,13719871.0
BGD,2009,14215877.0
BGD,2010,14730537.0
BGD,2011,15263828.0
BGD,2012,15816426.0
BGD,2013,16389028.999999998
BGD,2014,16982363.0
BGD,2015,17597177.0
BGD,2016,18234249.0
BGD,2017,18894385.0
BGD,2018,19578421.0
BGD,2019,20283552.0
BGD,2020,21005860.0
BGD,2021,21741090.0
BGD,2022,22478117.0
BGD,2023,23209616.0
BGD,2024,23935652.0
BGD,2025,24652864.0
BGR,1960,708061.0
BGR,1961,726557.0
BGR,1962,745562.0
BGR,1963,765065.0
BGR,1964,785106.0
BGR,1965,805615.0
BGR,1966,823420.0
BGR,1967,839217.0
BGR,1968,855339.0
BGR,1969,871726.0
BGR,1970,888449.0
BGR,1971,905494.0
BGR,1972,922889.0
BGR,1973,940570.0
BGR,1974,958614.0
BGR,1975,977004.0
BGR,1976,995774.0
BGR,1977,1014850.0
BGR,1978,1034320.0
BGR,1979,1054162.0
BGR,1980,1074414.0
BGR,1981,1094997.0
BGR,1982,1116004.0
BGR,1983,1137414.0
BGR,1984,1159265.0
BGR,1985,1181474.0
BGR,1986,1192558.0
BGR,1987,1192104.0
BGR,1988,1191649.0
BGR,1989,1191196.0
BGR,1990,1190742.0
BGR,1991,1190289.0
BGR,1992,1189835.0
BGR,1993,1184909.0
BGR,1994,1176648.0
BGR,1995,1168445.0
BGR,1996,1160287.0
BGR,1997,1152209.0
BGR,1998,1144176.0
BGR,1999,1136199.0
BGR,2000,1128266.0
BGR,2001,1120411.0
BGR,2002,1132680.0
BGR,2003,1145963.0
BGR,2004,1157368.0
BGR,2005,1168854.0
BGR,2006,1177565.0
BGR,2007,1185484.0
BGR,2008,1195578.0
BGR,2009,1205730.0
BGR,2010,1215983.0
BGR,2011,1226323.0
BGR,2012,1236765.0
BGR,2013,1244740.0
BGR,2014,1250228.0
BGR,2015,1255741.0
BGR,2016,1261286.0
BGR,2017,1266840.0
BGR,2018,1272418.0
BGR,2019,1276937.0
BGR,2020,1280968.0
BGR,2021,1284311.0
BGR,2022,1286789.0
BGR,2023,1288114.0
BGR,2024,1287540.0
BGR,2025,1286460.0
BHR,1960,64888.0
BHR,1961,67726.0
BHR,1962,70691.0
BHR,1963,73787.0
BHR,1964,77022.0
BHR,1965,79697.0
BHR,1966,81304.0
BHR,1967,82943.0
BHR,1968,84617.0
BHR,1969,86321.0
BHR,1970,88061.0
BHR,1971,89951.0
BHR,1972,92251.0
BHR,1973,94602.0
BHR,1974,97017.0
BHR,1975,99494.0
BHR,1976,102037.0
BHR,1977,104638.0
BHR,1978,107310.0
BHR,1979,110049.0
BHR,1980,112862.0
BHR,1981,115318.0
BHR,1982,116446.0
BHR,1983,117585.0
BHR,1984,118736.0
BHR,1985,119896.0
BHR,1986,121069.0
BHR,1987,122253.0
BHR,1988,123450.0
BHR,1989,124656.0
BHR,1990,125875.0
BHR,1991,127106.0
BHR,1992,128546.0
BHR,1993,130120.0
BHR,1994,131715.0
BHR,1995,133330.0
BHR,1996,134966.0
BHR,1997,136618.0
BHR,1998,138293.0
BHR,1999,139988.0
BHR,2000,141707.0
BHR,2001,145632.0
BHR,2002,157330.0
BHR,2003,169967.0
BHR,2004,183640.0
BHR,2005,198370.0
BHR,2006,214304.0
BHR,2007,231518.0
BHR,2008,250141.0
BHR,2009,270205.0
BHR,2010,292172.0
BHR,2011,317239.0
BHR,2012,344495.0
BHR,2013,374008.0
BHR,2014,406095.0
BHR,2015,440935.0
BHR,2016,478819.0
BHR,2017,519958.0
BHR,2018,564631.0
BHR,2019,600433.0
BHR,2020,634508.0
BHR,2021,663893.0
BHR,2022,688558.0
BHR,2023,708882.0
BHR,2024,726505.0
BHR,2025,743066.0
BIH,1960,169319.0
BIH,1961,174647.0
BIH,1962,180741.0
BIH,1963,187047.0
BIH,1964,193583.0
BIH,1965,200327.0
BIH,1966,207317.0
BIH,1967,214551.0
BIH,1968,222047.0
BIH,1969,229784.0
BIH,1970,237801.0
BIH,1971,245635.0
BIH,1972,252320.0
BIH,1973,259168.0
BIH,1974,266212.0
BIH,1975,273447.0
BIH,1976,280889.0
BIH,1977,288513.0
BIH,1978,296354.0
BIH,1979,304409.0
BIH,1980,312694.0
BIH,1981,319547.0
BIH,1982,321659.0
BIH,1983,323784.0
BIH,1984,325926.0
BIH,1985,328077.0
BIH,1986,330245.0
BIH,1987,332427.0
BIH,1988,334627.0
BIH,1989,336835.0
BIH,1990,339061.0
BIH,1991,340746.0
BIH,1992,340814.0
BIH,1993,340881.0
BIH,1994,340949.0
BIH,1995,341017.0
BIH,1996,341085.0
BIH,1997,341152.0
BIH,1998,341220.0
BIH,1999,341288.0
BIH,2000,341355.0
BIH,2001,341423.0
BIH,2002,341491.0
BIH,2003,341559.0
BIH,2004,341626.0
BIH,2005,341694.0
BIH,2006,341762.0
BIH,2007,341830.0
BIH,2008,341898.0
BIH,2009,341965.0
BIH,2010,342033.0
BIH,2011,342101.0
BIH,2012,342169.0
BIH,2013,342237.0
BIH,2014,342305.0
BIH,2015,342373.0
